Configuration, ObservableConfiguration, Cost
49,8,44
49,9,10000
49,10,94
50,1,52
50,2,10000
50,3,92
50,4,40
50,5,10000
50,6,10000
50,7,10000
50,8,78
50,9,10000
50,10,10000
Budget,588
