Configuration, ObservableConfiguration, Cost
1494,298,98
1494,299,89
1494,300,84
1495,291,10000
1495,292,10000
1495,293,49
1495,294,5
1495,295,10000
1495,296,89
1495,297,10000
1495,298,10000
1495,299,39
1495,300,63
1496,291,10000
1496,292,10000
1496,293,49
1496,294,10000
1496,295,15
1496,296,98
1496,297,25
1496,298,10000
1496,299,63
1496,300,46
1497,291,10000
1497,292,10000
1497,293,1
1497,294,83
1497,295,78
1497,296,59
1497,297,10000
1497,298,10000
1497,299,1
1497,300,87
1498,291,81
1498,292,31
1498,293,10000
1498,294,32
1498,295,11
1498,296,79
1498,297,17
1498,298,95
1498,299,75
1498,300,10000
1499,291,10000
1499,292,10000
1499,293,60
1499,294,44
1499,295,54
1499,296,10000
1499,297,85
1499,298,8
1499,299,10000
1499,300,66
1500,291,94
1500,292,7
1500,293,79
1500,294,68
1500,295,97
1500,296,10000
1500,297,10000
1500,298,6
1500,299,40
1500,300,10000
Budget,1912
