Configuration, ObservableConfiguration, Cost
13,1,93
13,2,10000
13,3,10000
13,4,10000
13,5,44
13,6,97
13,7,10000
13,8,10000
13,9,10000
13,10,10000
13,11,34
13,12,78
13,13,80
13,14,10000
14,1,10000
14,2,10000
14,3,54
14,4,10000
14,5,99
14,6,85
14,7,10000
14,8,10000
14,9,10000
14,10,87
14,11,10000
14,12,36
14,13,51
14,14,10000
15,1,8
15,2,10000
15,3,10000
15,4,10000
15,5,10000
15,6,61
15,7,52
15,8,10000
15,9,82
15,10,29
15,11,10000
15,12,10000
15,13,80
15,14,83
16,1,10000
16,2,10000
16,3,16
16,4,62
16,5,73
16,6,10000
16,7,10000
16,8,10000
16,9,10000
16,10,31
16,11,10000
16,12,52
16,13,9
16,14,96
17,1,10000
17,2,10000
17,3,10000
17,4,10000
17,5,10000
17,6,67
17,7,10000
17,8,10000
17,9,18
17,10,10000
17,11,10000
17,12,10000
17,13,14
17,14,10000
18,1,10000
18,2,80
18,3,10000
18,4,63
18,5,10000
18,6,10000
18,7,1
18,8,5
18,9,10000
18,10,10000
18,11,10000
18,12,98
18,13,10000
18,14,10000
19,1,10000
19,2,6
19,3,20
19,4,24
19,5,16
19,6,10000
19,7,10000
19,8,10000
19,9,10000
19,10,10000
19,11,10000
19,12,47
19,13,72
19,14,10000
20,1,10000
20,2,10000
20,3,58
20,4,26
20,5,10000
20,6,19
20,7,10000
20,8,10000
20,9,32
20,10,60
20,11,10000
20,12,3
20,13,10000
20,14,93
21,1,32
21,2,61
21,3,9
21,4,30
21,5,2
21,6,69
21,7,10000
21,8,10000
21,9,95
21,10,10000
21,11,10000
21,12,12
21,13,18
21,14,22
22,1,10000
22,2,10000
22,3,9
22,4,10000
22,5,10000
22,6,65
22,7,10000
22,8,10000
22,9,74
22,10,10000
22,11,10000
22,12,10000
22,13,14
22,14,72
23,1,10000
23,2,10000
23,3,10000
23,4,10000
23,5,10000
23,6,64
23,7,71
23,8,10000
23,9,77
23,10,55
23,11,67
23,12,60
23,13,10000
23,14,88
24,1,10000
24,2,14
24,3,61
24,4,10000
24,5,10000
24,6,10000
24,7,1
24,8,52
24,9,10000
24,10,10000
24,11,49
24,12,36
24,13,79
24,14,10000
25,1,10000
25,2,10000
25,3,45
25,4,93
25,5,19
25,6,39
25,7,10000
25,8,78
25,9,10000
25,10,35
25,11,17
25,12,10000
25,13,72
25,14,70
26,1,10000
26,2,78
26,3,26
26,4,10000
26,5,10000
26,6,10000
26,7,10000
26,8,10000
26,9,10000
26,10,83
26,11,10000
26,12,10000
26,13,94
26,14,4
27,1,100
27,2,10000
27,3,10000
27,4,34
27,5,37
27,6,64
27,7,10000
27,8,40
27,9,21
27,10,10000
27,11,85
27,12,10000
27,13,10000
27,14,10000
28,1,67
28,2,43
28,3,73
28,4,43
28,5,70
28,6,66
28,7,94
28,8,10000
28,9,10000
28,10,10000
28,11,39
28,12,10000
28,13,96
28,14,10000
29,1,10000
29,2,10000
29,3,10000
29,4,4
29,5,10000
29,6,29
29,7,10000
29,8,99
29,9,29
29,10,50
29,11,55
29,12,10000
29,13,10000
29,14,10000
30,1,6
30,2,18
30,3,10000
30,4,10000
30,5,10000
30,6,51
30,7,10000
30,8,10000
30,9,86
30,10,81
30,11,100
30,12,10000
30,13,10000
30,14,11
31,1,10000
31,2,10000
31,3,10000
31,4,10000
31,5,10000
31,6,66
31,7,10000
31,8,10000
31,9,100
31,10,45
31,11,10000
31,12,39
31,13,10000
31,14,10
32,1,10000
32,2,44
32,3,10000
32,4,18
32,5,38
32,6,10000
32,7,41
32,8,10000
32,9,25
32,10,10000
32,11,51
32,12,78
32,13,10000
32,14,10000
33,1,10000
33,2,10000
33,3,96
33,4,10000
33,5,10000
33,6,76
33,7,11
33,8,10000
33,9,10000
33,10,79
33,11,10000
33,12,10000
33,13,10000
33,14,10000
34,1,84
34,2,10000
34,3,83
34,4,10000
34,5,88
34,6,10000
34,7,41
34,8,45
34,9,15
34,10,10000
34,11,10000
34,12,96
34,13,25
34,14,10000
35,1,81
35,2,10000
35,3,10000
35,4,10000
35,5,10000
35,6,10000
35,7,84
35,8,10000
35,9,84
35,10,17
35,11,31
35,12,10000
35,13,10000
35,14,7
36,1,94
36,2,29
36,3,7
36,4,58
36,5,10000
36,6,10000
36,7,52
36,8,19
36,9,64
36,10,10000
36,11,10000
36,12,10000
36,13,10000
36,14,94
37,1,10000
37,2,64
37,3,80
37,4,10000
37,5,1
37,6,26
37,7,10000
37,8,10000
37,9,10000
37,10,10000
37,11,10000
37,12,10000
37,13,82
37,14,56
38,1,61
38,2,4
38,3,99
38,4,7
38,5,85
38,6,10000
38,7,10000
38,8,10000
38,9,10000
38,10,40
38,11,16
38,12,38
38,13,16
38,14,10000
39,1,85
39,2,10000
39,3,91
39,4,10000
39,5,10000
39,6,34
39,7,10000
39,8,10000
39,9,10000
39,10,10000
39,11,10000
39,12,10000
39,13,10000
39,14,23
40,1,40
40,2,10000
40,3,10000
40,4,58
40,5,45
40,6,52
40,7,10000
40,8,10000
40,9,84
40,10,16
40,11,10000
40,12,10000
40,13,10000
40,14,10000
41,1,65
41,2,86
41,3,79
41,4,66
41,5,10000
41,6,53
41,7,10000
41,8,26
41,9,10000
41,10,56
41,11,87
41,12,10000
41,13,76
41,14,95
42,1,66
42,2,10000
42,3,10000
42,4,41
42,5,26
42,6,10000
42,7,11
42,8,18
42,9,10000
42,10,52
42,11,48
42,12,31
42,13,46
42,14,10000
43,1,10000
43,2,10000
43,3,10000
43,4,37
43,5,10000
43,6,10000
43,7,27
43,8,10000
43,9,70
43,10,10000
43,11,10000
43,12,92
43,13,40
43,14,79
44,1,10000
44,2,10000
44,3,10000
44,4,95
44,5,65
44,6,10000
44,7,10000
44,8,10000
44,9,10000
44,10,54
44,11,34
44,12,20
44,13,10000
44,14,10000
45,1,10000
45,2,10000
45,3,10000
45,4,10000
45,5,10000
45,6,91
45,7,10000
45,8,10000
45,9,10000
45,10,90
45,11,10000
45,12,31
45,13,47
45,14,10000
46,1,87
46,2,10000
46,3,87
46,4,10000
46,5,10000
46,6,10000
46,7,10000
46,8,30
46,9,36
46,10,93
46,11,23
46,12,63
46,13,10000
46,14,10000
47,1,10000
47,2,10000
47,3,45
47,4,10000
47,5,94
47,6,10000
47,7,87
47,8,31
47,9,71
47,10,20
47,11,10000
47,12,100
47,13,10000
47,14,10000
48,1,10000
48,2,64
48,3,92
48,4,88
48,5,18
48,6,96
48,7,10000
48,8,87
48,9,10000
48,10,24
48,11,12
48,12,10000
48,13,36
48,14,10000
49,1,10000
49,2,100
49,3,77
49,4,79
49,5,12
49,6,10000
49,7,10000
49,8,37
49,9,32
49,10,76
49,11,10000
49,12,10000
49,13,71
49,14,10000
50,1,10000
50,2,10000
50,3,2
50,4,2
50,5,1
50,6,73
50,7,96
50,8,14
50,9,10000
50,10,92
50,11,10000
50,12,10000
50,13,10000
50,14,10000
Budget,578
