Configuration, ObservableConfiguration, Cost
1124,228,10000
1124,229,10000
1124,230,90
1125,221,10000
1125,222,10000
1125,223,24
1125,224,86
1125,225,10000
1125,226,10000
1125,227,64
1125,228,10000
1125,229,78
1125,230,10000
1126,221,27
1126,222,10000
1126,223,68
1126,224,46
1126,225,10000
1126,226,76
1126,227,46
1126,228,10000
1126,229,85
1126,230,10000
1127,221,10000
1127,222,10000
1127,223,50
1127,224,86
1127,225,76
1127,226,96
1127,227,10
1127,228,10000
1127,229,10000
1127,230,1
1128,221,76
1128,222,10000
1128,223,73
1128,224,10000
1128,225,94
1128,226,10000
1128,227,10000
1128,228,27
1128,229,48
1128,230,23
1129,221,10000
1129,222,10000
1129,223,10000
1129,224,14
1129,225,10000
1129,226,10000
1129,227,10000
1129,228,10000
1129,229,10000
1129,230,10000
1130,221,10000
1130,222,10000
1130,223,48
1130,224,10000
1130,225,4
1130,226,4
1130,227,98
1130,228,67
1130,229,10000
1130,230,44
1131,221,10000
1131,222,68
1131,223,20
1131,224,10000
1131,225,5
1131,226,30
1131,227,10000
1131,228,10000
1131,229,10000
1131,230,10000
1132,221,10000
1132,222,10000
1132,223,10000
1132,224,10000
1132,225,10000
1132,226,40
1132,227,10000
1132,228,10000
1132,229,1
1132,230,10000
1133,221,10000
1133,222,10000
1133,223,16
1133,224,67
1133,225,40
1133,226,71
1133,227,11
1133,228,68
1133,229,10000
1133,230,97
1134,221,10000
1134,222,10000
1134,223,10000
1134,224,43
1134,225,20
1134,226,10000
1134,227,37
1134,228,97
1134,229,52
1134,230,29
1135,221,10000
1135,222,49
1135,223,10000
1135,224,88
1135,225,84
1135,226,75
1135,227,10000
1135,228,10000
1135,229,14
1135,230,79
1136,221,3
1136,222,95
1136,223,96
1136,224,10000
1136,225,69
1136,226,57
1136,227,10000
1136,228,15
1136,229,10000
1136,230,41
1137,221,70
1137,222,10000
1137,223,40
1137,224,53
1137,225,10000
1137,226,45
1137,227,10000
1137,228,10000
1137,229,5
1137,230,10000
1138,221,10000
1138,222,10000
1138,223,10000
1138,224,10000
1138,225,68
1138,226,10000
1138,227,12
1138,228,51
1138,229,66
1138,230,10000
1139,221,10000
1139,222,4
1139,223,10000
1139,224,44
1139,225,28
1139,226,10000
1139,227,10000
1139,228,60
1139,229,79
1139,230,10000
1140,221,10000
1140,222,10000
1140,223,64
1140,224,26
1140,225,10000
1140,226,10000
1140,227,17
1140,228,10000
1140,229,10000
1140,230,10000
1141,221,10000
1141,222,3
1141,223,10000
1141,224,83
1141,225,86
1141,226,76
1141,227,29
1141,228,60
1141,229,10000
1141,230,10000
1142,221,10000
1142,222,37
1142,223,10000
1142,224,16
1142,225,25
1142,226,10000
1142,227,10000
1142,228,10000
1142,229,39
1142,230,1
1143,221,43
1143,222,10000
1143,223,10000
1143,224,89
1143,225,59
1143,226,10000
1143,227,10000
1143,228,10000
1143,229,10000
1143,230,10000
1144,221,92
1144,222,30
1144,223,10000
1144,224,10000
1144,225,10000
1144,226,31
1144,227,10000
1144,228,10000
1144,229,2
1144,230,97
1145,221,10000
1145,222,8
1145,223,10000
1145,224,68
1145,225,10000
1145,226,10000
1145,227,10000
1145,228,30
1145,229,10000
1145,230,78
1146,221,63
1146,222,53
1146,223,35
1146,224,10000
1146,225,10000
1146,226,38
1146,227,10000
1146,228,10000
1146,229,10000
1146,230,98
1147,221,10000
1147,222,60
1147,223,78
1147,224,10000
1147,225,57
1147,226,1
1147,227,95
1147,228,10000
1147,229,10000
1147,230,10000
1148,221,11
1148,222,70
1148,223,10000
1148,224,10000
1148,225,55
1148,226,10000
1148,227,10000
1148,228,5
1148,229,15
1148,230,10000
1149,221,37
1149,222,2
1149,223,22
1149,224,10000
1149,225,10000
1149,226,10000
1149,227,30
1149,228,58
1149,229,94
1149,230,62
1150,221,10000
1150,222,44
1150,223,58
1150,224,3
1150,225,93
1150,226,10000
1150,227,39
1150,228,98
1150,229,10000
1150,230,10000
Budget,1814
