Configuration, ObservableConfiguration, Cost
598,113,10000
598,114,84
598,115,10000
598,116,10000
598,117,10000
598,118,10000
598,119,65
598,120,5
599,111,10000
599,112,10000
599,113,55
599,114,27
599,115,58
599,116,16
599,117,84
599,118,10000
599,119,20
599,120,92
600,111,10000
600,112,9
600,113,82
600,114,93
600,115,10000
600,116,31
600,117,48
600,118,10000
600,119,10000
600,120,10000
Budget,1261
