Configuration, ObservableConfiguration, Cost
482,98,10000
482,99,10000
482,100,36
483,91,10000
483,92,10000
483,93,10000
483,94,10000
483,95,10000
483,96,94
483,97,52
483,98,10000
483,99,10000
483,100,16
484,91,74
484,92,10000
484,93,10000
484,94,46
484,95,10000
484,96,40
484,97,43
484,98,1
484,99,7
484,100,10000
485,91,7
485,92,10000
485,93,42
485,94,10000
485,95,100
485,96,42
485,97,10000
485,98,10000
485,99,10000
485,100,10000
486,91,6
486,92,10000
486,93,68
486,94,10000
486,95,10000
486,96,7
486,97,28
486,98,62
486,99,10000
486,100,96
487,91,45
487,92,48
487,93,10000
487,94,10000
487,95,10000
487,96,28
487,97,9
487,98,10000
487,99,10000
487,100,18
488,91,43
488,92,66
488,93,38
488,94,82
488,95,63
488,96,10000
488,97,10000
488,98,90
488,99,10000
488,100,10000
489,91,33
489,92,10000
489,93,93
489,94,25
489,95,10000
489,96,61
489,97,81
489,98,94
489,99,46
489,100,10000
490,91,10000
490,92,10000
490,93,44
490,94,10000
490,95,63
490,96,10000
490,97,23
490,98,25
490,99,10000
490,100,10000
491,91,10000
491,92,51
491,93,2
491,94,43
491,95,3
491,96,10000
491,97,10000
491,98,96
491,99,10000
491,100,43
492,91,10000
492,92,90
492,93,10000
492,94,10000
492,95,59
492,96,20
492,97,72
492,98,6
492,99,10000
492,100,82
493,91,10000
493,92,42
493,93,10000
493,94,63
493,95,10000
493,96,10000
493,97,87
493,98,80
493,99,10000
493,100,10000
494,91,60
494,92,10000
494,93,80
494,94,86
494,95,10000
494,96,53
494,97,10000
494,98,89
494,99,10000
494,100,10000
495,91,61
495,92,3
495,93,19
495,94,41
495,95,10000
495,96,10000
495,97,10000
495,98,10000
495,99,22
495,100,13
496,91,10000
496,92,10000
496,93,10000
496,94,19
496,95,8
496,96,10000
496,97,10000
496,98,10000
496,99,81
496,100,71
497,91,10000
497,92,10000
497,93,10000
497,94,10000
497,95,10000
497,96,10000
497,97,35
497,98,10000
497,99,43
497,100,10000
498,91,91
498,92,96
498,93,44
498,94,98
498,95,73
498,96,10000
498,97,24
498,98,10000
498,99,49
498,100,75
499,91,10000
499,92,10
499,93,50
499,94,10000
499,95,10000
499,96,24
499,97,10000
499,98,10000
499,99,68
499,100,58
500,91,10000
500,92,83
500,93,12
500,94,10000
500,95,15
500,96,65
500,97,10000
500,98,78
500,99,57
500,100,75
Budget,280
