Configuration, ObservableConfiguration, Cost
996,200,10000
997,191,10000
997,192,63
997,193,10000
997,194,10000
997,195,10000
997,196,10000
997,197,32
997,198,10000
997,199,88
997,200,96
998,191,67
998,192,30
998,193,10000
998,194,10000
998,195,35
998,196,74
998,197,20
998,198,21
998,199,10000
998,200,32
999,191,82
999,192,10000
999,193,18
999,194,10000
999,195,52
999,196,3
999,197,10000
999,198,28
999,199,10000
999,200,10000
1000,191,10000
1000,192,10000
1000,193,93
1000,194,48
1000,195,18
1000,196,10000
1000,197,10000
1000,198,21
1000,199,10000
1000,200,10000
Budget,1425
