Configuration, ObservableConfiguration, Cost
593,116,10000
593,117,10000
593,118,10000
593,119,10000
593,120,59
594,111,10000
594,112,10000
594,113,53
594,114,10000
594,115,10000
594,116,13
594,117,95
594,118,65
594,119,91
594,120,35
595,111,49
595,112,66
595,113,10
595,114,59
595,115,10000
595,116,10000
595,117,10000
595,118,10000
595,119,10000
595,120,10000
596,111,10000
596,112,10000
596,113,75
596,114,6
596,115,10000
596,116,44
596,117,49
596,118,10000
596,119,10000
596,120,10000
597,111,10000
597,112,10000
597,113,90
597,114,10000
597,115,77
597,116,10000
597,117,25
597,118,84
597,119,70
597,120,61
598,111,10000
598,112,10000
598,113,10000
598,114,77
598,115,65
598,116,10000
598,117,96
598,118,6
598,119,100
598,120,42
599,111,10000
599,112,82
599,113,10000
599,114,57
599,115,25
599,116,10000
599,117,7
599,118,75
599,119,10000
599,120,10000
600,111,10000
600,112,10000
600,113,37
600,114,10000
600,115,28
600,116,82
600,117,10000
600,118,10000
600,119,10000
600,120,7
Budget,413
