Configuration, ObservableConfiguration, Cost
534,105,91
534,106,61
534,107,7
534,108,20
534,109,10000
534,110,10000
535,101,24
535,102,10000
535,103,10000
535,104,10000
535,105,100
535,106,26
535,107,10000
535,108,10000
535,109,72
535,110,22
536,101,10000
536,102,100
536,103,10000
536,104,93
536,105,10000
536,106,10000
536,107,62
536,108,80
536,109,94
536,110,47
537,101,41
537,102,60
537,103,53
537,104,99
537,105,10000
537,106,10000
537,107,10000
537,108,87
537,109,10000
537,110,36
538,101,85
538,102,10000
538,103,10000
538,104,10000
538,105,90
538,106,43
538,107,71
538,108,85
538,109,10000
538,110,71
539,101,29
539,102,37
539,103,10000
539,104,10000
539,105,10000
539,106,10000
539,107,29
539,108,72
539,109,16
539,110,10000
540,101,10000
540,102,10000
540,103,10000
540,104,10000
540,105,10000
540,106,10000
540,107,10000
540,108,99
540,109,10000
540,110,51
541,101,35
541,102,23
541,103,39
541,104,10000
541,105,33
541,106,10000
541,107,10000
541,108,41
541,109,66
541,110,10000
542,101,76
542,102,10000
542,103,55
542,104,86
542,105,13
542,106,87
542,107,10000
542,108,10000
542,109,10000
542,110,10000
543,101,10000
543,102,3
543,103,75
543,104,29
543,105,70
543,106,11
543,107,10000
543,108,58
543,109,98
543,110,2
544,101,16
544,102,5
544,103,10000
544,104,10000
544,105,83
544,106,17
544,107,53
544,108,10000
544,109,94
544,110,10000
545,101,10000
545,102,10000
545,103,1
545,104,10000
545,105,4
545,106,67
545,107,17
545,108,12
545,109,80
545,110,10000
546,101,42
546,102,10000
546,103,74
546,104,91
546,105,10000
546,106,12
546,107,82
546,108,10000
546,109,10000
546,110,51
547,101,77
547,102,27
547,103,10000
547,104,10000
547,105,10000
547,106,37
547,107,60
547,108,10000
547,109,10000
547,110,46
548,101,44
548,102,100
548,103,10000
548,104,10000
548,105,27
548,106,10000
548,107,10000
548,108,10000
548,109,93
548,110,10000
549,101,98
549,102,50
549,103,10000
549,104,10000
549,105,15
549,106,97
549,107,7
549,108,92
549,109,10000
549,110,40
550,101,10000
550,102,10000
550,103,10000
550,104,15
550,105,73
550,106,55
550,107,95
550,108,26
550,109,10000
550,110,81
Budget,101
