Configuration, ObservableConfiguration, Cost
1119,221,10000
1119,222,10000
1119,223,10000
1119,224,10000
1119,225,10000
1119,226,60
1119,227,43
1119,228,30
1119,229,10000
1119,230,10000
1120,221,10000
1120,222,6
1120,223,10000
1120,224,10000
1120,225,10000
1120,226,10000
1120,227,10000
1120,228,32
1120,229,30
1120,230,10000
1121,221,10000
1121,222,10000
1121,223,35
1121,224,63
1121,225,10000
1121,226,78
1121,227,17
1121,228,5
1121,229,10000
1121,230,86
1122,221,38
1122,222,96
1122,223,10000
1122,224,10000
1122,225,10000
1122,226,10000
1122,227,5
1122,228,10000
1122,229,90
1122,230,55
1123,221,24
1123,222,10000
1123,223,10000
1123,224,10000
1123,225,85
1123,226,10000
1123,227,24
1123,228,87
1123,229,10000
1123,230,30
1124,221,43
1124,222,52
1124,223,10000
1124,224,10000
1124,225,74
1124,226,43
1124,227,10000
1124,228,20
1124,229,10000
1124,230,93
1125,221,10000
1125,222,10000
1125,223,10000
1125,224,10000
1125,225,69
1125,226,35
1125,227,10000
1125,228,7
1125,229,77
1125,230,10000
1126,221,10000
1126,222,10000
1126,223,10000
1126,224,8
1126,225,80
1126,226,10000
1126,227,17
1126,228,28
1126,229,10000
1126,230,10000
1127,221,10000
1127,222,10000
1127,223,96
1127,224,10000
1127,225,10000
1127,226,10000
1127,227,99
1127,228,10000
1127,229,10000
1127,230,10000
1128,221,10000
1128,222,68
1128,223,10000
1128,224,10000
1128,225,10000
1128,226,92
1128,227,11
1128,228,10000
1128,229,71
1128,230,60
1129,221,10000
1129,222,10000
1129,223,40
1129,224,10000
1129,225,10000
1129,226,10000
1129,227,10000
1129,228,89
1129,229,38
1129,230,10000
1130,221,98
1130,222,10000
1130,223,10000
1130,224,75
1130,225,10000
1130,226,10000
1130,227,79
1130,228,10000
1130,229,10000
1130,230,24
1131,221,5
1131,222,33
1131,223,52
1131,224,10000
1131,225,89
1131,226,51
1131,227,10000
1131,228,10000
1131,229,96
1131,230,10000
1132,221,10000
1132,222,8
1132,223,35
1132,224,100
1132,225,59
1132,226,22
1132,227,10000
1132,228,10000
1132,229,10000
1132,230,70
1133,221,10000
1133,222,31
1133,223,60
1133,224,10000
1133,225,78
1133,226,10000
1133,227,10000
1133,228,10000
1133,229,10000
1133,230,41
1134,221,78
1134,222,13
1134,223,10000
1134,224,10000
1134,225,10000
1134,226,31
1134,227,10000
1134,228,10000
1134,229,83
1134,230,92
1135,221,38
1135,222,59
1135,223,86
1135,224,98
1135,225,1
1135,226,1
1135,227,71
1135,228,98
1135,229,82
1135,230,28
1136,221,10000
1136,222,10000
1136,223,10000
1136,224,91
1136,225,10000
1136,226,10000
1136,227,10000
1136,228,88
1136,229,26
1136,230,86
1137,221,10000
1137,222,46
1137,223,10000
1137,224,10000
1137,225,10000
1137,226,10000
1137,227,28
1137,228,10000
1137,229,10000
1137,230,68
1138,221,40
1138,222,34
1138,223,10000
1138,224,10000
1138,225,10000
1138,226,10000
1138,227,37
1138,228,10000
1138,229,10000
1138,230,99
1139,221,25
1139,222,10000
1139,223,51
1139,224,10000
1139,225,84
1139,226,10000
1139,227,10000
1139,228,80
1139,229,47
1139,230,10000
1140,221,98
1140,222,10000
1140,223,10000
1140,224,24
1140,225,10000
1140,226,10000
1140,227,10000
1140,228,10000
1140,229,39
1140,230,13
1141,221,10000
1141,222,12
1141,223,10000
1141,224,10000
1141,225,10000
1141,226,66
1141,227,10000
1141,228,10000
1141,229,80
1141,230,7
1142,221,54
1142,222,10000
1142,223,99
1142,224,10000
1142,225,93
1142,226,4
1142,227,10000
1142,228,60
1142,229,10000
1142,230,97
1143,221,10000
1143,222,67
1143,223,34
1143,224,10000
1143,225,67
1143,226,67
1143,227,75
1143,228,10000
1143,229,10000
1143,230,36
1144,221,10000
1144,222,10000
1144,223,10000
1144,224,10000
1144,225,18
1144,226,10000
1144,227,10000
1144,228,93
1144,229,70
1144,230,9
1145,221,4
1145,222,10000
1145,223,11
1145,224,36
1145,225,10000
1145,226,38
1145,227,10000
1145,228,10000
1145,229,10000
1145,230,44
1146,221,58
1146,222,10000
1146,223,78
1146,224,98
1146,225,10000
1146,226,10000
1146,227,43
1146,228,9
1146,229,72
1146,230,10000
1147,221,10
1147,222,10000
1147,223,10000
1147,224,61
1147,225,99
1147,226,10000
1147,227,10000
1147,228,10000
1147,229,23
1147,230,26
1148,221,10000
1148,222,10000
1148,223,10000
1148,224,10000
1148,225,10000
1148,226,10000
1148,227,39
1148,228,70
1148,229,80
1148,230,83
1149,221,10000
1149,222,23
1149,223,10000
1149,224,60
1149,225,65
1149,226,10000
1149,227,80
1149,228,1
1149,229,6
1149,230,80
1150,221,10000
1150,222,29
1150,223,59
1150,224,10000
1150,225,38
1150,226,63
1150,227,10000
1150,228,10000
1150,229,10000
1150,230,88
Budget,611
