Configuration, ObservableConfiguration, Cost
32,7,10000
32,8,78
32,9,80
32,10,45
33,1,10000
33,2,62
33,3,10000
33,4,10000
33,5,10000
33,6,39
33,7,55
33,8,10000
33,9,10000
33,10,34
34,1,10000
34,2,10000
34,3,7
34,4,10000
34,5,1
34,6,10000
34,7,60
34,8,10000
34,9,10000
34,10,14
35,1,10000
35,2,10000
35,3,10000
35,4,94
35,5,73
35,6,66
35,7,46
35,8,10000
35,9,34
35,10,86
36,1,67
36,2,10000
36,3,10000
36,4,55
36,5,65
36,6,7
36,7,77
36,8,10000
36,9,16
36,10,74
37,1,100
37,2,99
37,3,60
37,4,10
37,5,10000
37,6,10000
37,7,87
37,8,10000
37,9,75
37,10,52
38,1,55
38,2,10000
38,3,10000
38,4,60
38,5,100
38,6,10000
38,7,10000
38,8,10000
38,9,10000
38,10,49
39,1,52
39,2,10000
39,3,10000
39,4,91
39,5,10000
39,6,20
39,7,10000
39,8,10000
39,9,10000
39,10,34
40,1,10000
40,2,10000
40,3,46
40,4,10000
40,5,82
40,6,10000
40,7,10000
40,8,43
40,9,10000
40,10,89
41,1,10000
41,2,17
41,3,7
41,4,89
41,5,10000
41,6,12
41,7,32
41,8,10000
41,9,10000
41,10,28
42,1,22
42,2,36
42,3,74
42,4,10000
42,5,10000
42,6,10000
42,7,10000
42,8,18
42,9,10000
42,10,10000
43,1,97
43,2,10000
43,3,22
43,4,96
43,5,10000
43,6,67
43,7,10000
43,8,86
43,9,66
43,10,10000
44,1,10000
44,2,10000
44,3,10000
44,4,35
44,5,98
44,6,10000
44,7,8
44,8,10000
44,9,10000
44,10,18
45,1,92
45,2,10000
45,3,58
45,4,10000
45,5,76
45,6,10000
45,7,10000
45,8,83
45,9,81
45,10,10000
46,1,38
46,2,35
46,3,59
46,4,10000
46,5,10000
46,6,80
46,7,12
46,8,92
46,9,10000
46,10,39
47,1,62
47,2,80
47,3,10000
47,4,10000
47,5,65
47,6,87
47,7,10000
47,8,10000
47,9,24
47,10,10000
48,1,64
48,2,10000
48,3,44
48,4,10000
48,5,10000
48,6,10000
48,7,33
48,8,54
48,9,50
48,10,10000
49,1,51
49,2,95
49,3,10000
49,4,34
49,5,10000
49,6,38
49,7,17
49,8,10000
49,9,10000
49,10,46
50,1,89
50,2,10000
50,3,54
50,4,10000
50,5,10000
50,6,10000
50,7,10000
50,8,88
50,9,4
50,10,10000
Budget,253
